7.0,9.0,7.0,5.0,60.0,-5.75766533292,68.8213654417,53.6554332611,-2.26608220265,68.2068132687,39.0697677416,27.1955756093,86.459246849,75.1201700158,1.0
8.0,5.0,7.0,6.0,60.0,-5.72493644931,68.8336163839,53.6627435284,-2.21861288624,68.2448754912,39.1010017363,27.1962562897,86.4642858411,75.1233175457,1.0
9.0,5.0,5.0,5.0,60.0,-5.65422865011,68.8515939657,53.6804767544,-2.2143626334,68.2449991793,39.1327386487,27.2158461922,86.4703108767,75.1638273901,1.0
9.0,8.0,5.0,4.0,60.0,-5.63470471333,68.9011998391,53.6915027863,-2.17484695521,68.3022784221,39.1354522954,27.2336705167,86.4801642148,75.1986749304,1.0
6.0,10.0,5.0,6.0,60.0,-5.63290677457,68.9040713498,53.7035038133,-2.1439133564,68.318140816,39.1458888468,27.2518905297,86.5160841298,75.240691365,1.0
8.0,9.0,7.0,6.0,60.0,-5.61864991715,68.9105350013,53.7306795412,-2.07399929352,68.3303006362,39.1602128311,27.3282744788,86.5267453067,75.4103361401,1.0
9.0,10.0,6.0,5.0,60.0,-5.60527217765,68.9390899121,53.7323363148,-2.01637713011,68.3915201785,39.1659301724,27.3694844851,86.5323407015,75.4516403251,1.0
7.0,6.0,5.0,5.0,60.0,-5.58453760109,68.9837337404,53.7494869206,-1.99980385196,68.3995720368,39.1951007222,27.4119849785,86.5402133963,75.4533233472,1.0
6.0,5.0,7.0,6.0,60.0,-5.54118240047,68.9862464013,53.7532707485,-1.99248179397,68.4129977693,39.2051140505,27.4273206729,86.5558692606,75.4595822306,1.0
6.0,5.0,7.0,4.0,60.0,-5.48590772152,69.0333707016,53.8375944094,-1.9855150699,68.4587478643,39.2369516285,27.4402949509,86.6087940453,75.5435476532,1.0
9.0,7.0,5.0,4.0,60.0,-5.44722449426,69.0348941538,53.8729277905,-1.98149425694,68.4860842677,39.2432433723,27.5138045544,86.619876423,75.6025965399,1.0
6.0,4.0,5.0,5.0,60.0,-5.43549861935,69.059992321,53.9363146032,-1.97808538779,68.489247398,39.2478426653,27.5172204928,86.6478411169,75.6280769695,1.0
7.0,4.0,6.0,5.0,60.0,-5.40268721409,69.0628433975,53.9371684966,-1.96930631246,68.4956558986,39.2562521802,27.552284932,86.6950992547,75.6524325129,1.0
9.0,9.0,5.0,6.0,60.0,-5.32597972617,69.1840529146,53.9921016021,-1.96651935532,68.5472134999,39.2655735754,27.5818918107,86.7007732587,75.6683795229,1.0
9.0,4.0,7.0,6.0,60.0,-5.24739261784,69.2243894717,53.9991845341,-1.92840857651,68.5487871942,39.2844372694,27.6426057798,86.702980028,75.6984674622,1.0
9.0,6.0,5.0,4.0,60.0,-5.22110490704,69.2274862932,54.0212200687,-1.83965343932,68.5880388481,39.3407129265,27.6433136494,86.7042321966,75.7377709043,1.0
7.0,9.0,5.0,6.0,60.0,-5.19704234615,69.2387224397,54.082645908,-1.75079437124,68.6264157958,39.3510698512,27.6869099912,86.7177281644,75.7432386589,1.0
9.0,4.0,5.0,5.0,60.0,-5.11876816417,69.2606185517,54.1365172494,-1.72828432057,68.6669851399,39.3578810543,27.7515678318,86.7196487878,75.7511837274,1.0
6.0,6.0,6.0,4.0,60.0,-4.99666690175,69.3582286152,54.1993395458,-1.63288042043,68.6681467143,39.3587529296,27.7658699889,86.744985563,75.7622204167,1.0
6.0,8.0,5.0,5.0,60.0,-4.97608759291,69.4085155104,54.2257926147,-1.58877326095,68.679600708,39.3640911334,27.7770961105,86.7516410343,75.8739458333,1.0
9.0,4.0,6.0,4.0,60.0,-4.94799436957,69.4407634821,54.2821197246,-1.55613588497,68.6868206161,39.3664812686,27.7895165181,86.7614907597,75.8811830303,1.0
9.0,8.0,5.0,5.0,60.0,-4.93905901097,69.5193176069,54.3170015026,-1.54712799355,68.724343749,39.3740323333,27.8619623662,86.7802455477,75.9443630202,1.0
7.0,6.0,7.0,6.0,60.0,-4.93742179381,69.5309728881,54.3589018301,-1.5317952808,68.7325305837,39.3740825766,27.863391373,86.8109664976,76.0219985204,1.0
9.0,5.0,5.0,5.0,60.0,-4.9294099975,69.5399625386,54.3620799866,-1.49356582847,68.7465952282,39.385275615,27.891075432,86.8391866844,76.0416617541,1.0
8.0,9.0,6.0,4.0,60.0,-4.90371087182,69.6756557985,54.3718063928,-1.44376904764,68.7768617759,39.3859526965,27.9089755811,86.8503522568,76.0420915224,1.0
6.0,8.0,7.0,6.0,60.0,-4.87349015164,69.7218203594,54.380275259,-1.37108487682,68.778202198,39.3859690974,27.9231863111,86.8747765772,76.0728215945,1.0
8.0,5.0,7.0,6.0,60.0,-4.86819426892,69.7244448596,54.391358593,-1.30063074714,68.7903433083,39.388650917,27.9263236696,86.8765846359,76.0863207352,1.0
7.0,8.0,6.0,5.0,60.0,-4.80288402301,69.7608594846,54.3999227658,-1.29524385206,68.8031500588,39.3926041908,28.0397563923,86.8997349341,76.1280576101,1.0
7.0,5.0,7.0,4.0,60.0,-4.79898371812,69.7842835591,54.4285336597,-1.25094816062,68.8088438808,39.4012336367,28.0576941649,86.910680736,76.1325718511,1.0
6.0,9.0,6.0,6.0,60.0,-4.78781004014,69.7928305639,54.433453115,-1.2426334834,68.8179405438,39.4071680601,28.0614598317,86.966706417,76.1336452412,1.0
6.0,7.0,5.0,5.0,60.0,-4.76473173136,69.797159618,54.4337901223,-1.11541419137,68.8321773835,39.4233486367,28.0646414126,86.9811693375,76.141691454,1.0
8.0,8.0,7.0,4.0,60.0,-4.75190779762,69.8053395223,54.4858108173,-1.08971372721,68.8925322651,39.4452795019,28.0871315273,86.9950930558,76.1798072305,1.0
9.0,9.0,7.0,6.0,60.0,-4.70052510044,69.8255398811,54.4895768778,-1.03451251109,68.8977384469,39.447485224,28.0991095095,86.9962438762,76.1852915745,1.0
6.0,4.0,7.0,6.0,60.0,-4.68801102261,69.8554795175,54.4983143964,-1.00316868409,68.9106264748,39.4600442019,28.1092813615,87.0143440639,76.2314117777,1.0
7.0,10.0,7.0,5.0,60.0,-4.68485092556,69.8555916324,54.5589569089,-0.963119713672,68.9129591228,39.4647900734,28.1184503066,87.0257665606,76.2605119765,1.0
7.0,5.0,7.0,6.0,60.0,-4.60380654325,69.8732883217,54.5736841178,-0.925087089338,68.9373401199,39.4667992371,28.1470176589,87.0549247335,76.3035968206,1.0
9.0,6.0,6.0,4.0,60.0,-4.59913884846,69.8844565727,54.5931463086,-0.838836557147,68.9422036266,39.4719288151,28.1510619658,87.0592185989,76.3279095061,1.0
6.0,4.0,7.0,4.0,60.0,-4.59037129818,69.8876233877,54.6092843749,-0.836548492945,68.9465956116,39.479520093,28.1771053156,87.0643553003,76.3340731079,1.0
6.0,4.0,7.0,5.0,60.0,-4.56789758978,69.8889578409,54.6391360759,-0.790197251415,68.9501491106,39.490156679,28.2091825603,87.0675681296,76.3844144308,1.0
6.0,4.0,5.0,6.0,60.0,-4.55212912539,69.9314878185,54.6770147877,-0.783967744836,68.9502037149,39.4925704941,28.2165107578,87.0716538926,76.4625070911,1.0
9.0,4.0,7.0,4.0,60.0,-4.54341584028,69.9344583574,54.6996316603,-0.777688755648,68.9692704425,39.5041177064,28.2413250674,87.0817940927,76.4641165976,1.0
6.0,7.0,5.0,4.0,60.0,-4.51723183029,69.9502709519,54.7350518979,-0.762177980787,68.9856206088,39.5176497976,28.4129251779,87.0829338003,76.4933906693,1.0
8.0,6.0,6.0,5.0,60.0,-4.46779041389,69.9617609406,54.7592217855,-0.703508247401,69.0043648869,39.5252702848,28.4424645939,87.1019557768,76.5269825801,1.0
9.0,7.0,7.0,6.0,60.0,-4.46646224091,69.985088903,54.768341568,-0.68512016595,69.022676596,39.5334703544,28.4537058132,87.1084533537,76.5299364501,1.0
7.0,7.0,7.0,6.0,60.0,-4.46282052526,70.0281854611,54.7693519302,-0.657866454549,69.0256631591,39.5494515427,28.4593238784,87.1087301531,76.5352800272,1.0
7.0,6.0,7.0,5.0,60.0,-4.44391233116,70.089011384,54.7893996174,-0.63167018862,69.0274953175,39.5585283314,28.508671296,87.1152663829,76.5459209657,1.0
6.0,5.0,6.0,4.0,60.0,-4.42687376694,70.0985621636,54.7948021463,-0.611559536395,69.0427689593,39.5734634524,28.5351770197,87.1237171875,76.5643938731,1.0
7.0,4.0,7.0,5.0,60.0,-4.42093897973,70.1115118569,54.8305474514,-0.556696317402,69.0466145079,39.5790691997,28.5366727168,87.1378943635,76.5665696836,1.0
7.0,7.0,5.0,6.0,60.0,-4.41873875869,70.131846704,54.8406828502,-0.523739977146,69.0666256855,39.5837619922,28.7394155662,87.1397848922,76.5732045245,1.0
9.0,4.0,6.0,5.0,60.0,-4.41711935486,70.1722253517,54.8424841078,-0.463828250232,69.0711740455,39.5864583806,28.7651424981,87.1544490385,76.6115058258,1.0
6.0,7.0,5.0,6.0,60.0,-4.38184882496,70.1807197271,54.844541066,-0.455359459866,69.0811643159,39.6003526145,28.8075409233,87.1757990712,76.6308101127,1.0
9.0,7.0,7.0,6.0,60.0,-4.37532162547,70.2145075508,54.8747296353,-0.414689735884,69.0854456791,39.6024095997,28.8256278969,87.1832786935,76.639339375,1.0
9.0,10.0,7.0,4.0,60.0,-4.36622073797,70.2302926274,54.8767888001,-0.397952282954,69.1060499481,39.6130347553,28.8275981206,87.1931498036,76.6398538709,1.0
6.0,8.0,5.0,5.0,60.0,-4.20108638393,70.2390413168,54.8938872948,-0.393643592029,69.1310512962,39.6178314849,28.8355067407,87.2032263504,76.6528189228,1.0
9.0,7.0,5.0,6.0,60.0,-4.20052513064,70.2485127084,54.9269654104,-0.239092357136,69.1364551924,39.6224233172,28.8454581565,87.2043185284,76.6684826192,1.0
7.0,4.0,5.0,4.0,60.0,-4.18146461135,70.2655402903,54.9276021692,-0.230759360352,69.1547458084,39.6278473272,28.8560380089,87.2052078329,76.6715095868,1.0
9.0,8.0,6.0,6.0,60.0,-4.14700492611,70.2849645811,54.951381651,-0.134114364688,69.1760900438,39.6305076912,28.8893655291,87.2270123126,76.6953916274,1.0
7.0,4.0,5.0,5.0,60.0,-4.11677491082,70.2964825681,54.9550438367,-0.132548792302,69.1891196752,39.6467913871,28.9451462294,87.2521555593,76.7345259733,1.0
9.0,7.0,6.0,4.0,60.0,-4.09110570189,70.304248554,54.9787526941,-0.0652513151013,69.1985824768,39.6544839403,28.9919298332,87.2530649505,76.7409006346,1.0
7.0,10.0,7.0,6.0,60.0,-4.08571896913,70.3372309758,54.9836109535,-0.0570584713935,69.2111336521,39.6572014542,29.030699381,87.269426648,76.7411467373,1.0
8.0,9.0,6.0,6.0,60.0,-4.06050257126,70.3437688649,54.9996443227,0.0574351482084,69.2233776906,39.6581643843,29.0453940177,87.2949723832,76.745349812,1.0
9.0,9.0,6.0,4.0,60.0,-4.03513688677,70.3894703563,55.0275219778,0.0590999709401,69.2276512452,39.6657230053,29.0848136116,87.3194231645,76.7913502194,1.0
6.0,4.0,5.0,5.0,60.0,-4.0233291686,70.3916908263,55.0633046937,0.066450778924,69.2319903354,39.6683433272,29.0851185923,87.3320121252,76.7980437381,1.0
9.0,4.0,5.0,5.0,60.0,-4.01205264441,70.4541341903,55.0654076136,0.0908488438738,69.2631044324,39.6791072723,29.0875230128,87.3397009889,76.8100759704,1.0
6.0,10.0,6.0,6.0,60.0,-3.967582467,70.4714078884,55.078872858,0.10893601391,69.2997007904,39.6802535755,29.0906467753,87.3430184273,76.8172886567,1.0
8.0,10.0,5.0,5.0,60.0,-3.9618807496,70.5013504558,55.0898783621,0.145024102364,69.3105844104,39.683334146,29.1132597668,87.3616108487,76.8440176333,1.0
6.0,4.0,7.0,6.0,60.0,-3.92114654891,70.5173972359,55.1159051976,0.151242059147,69.3138865617,39.7155201798,29.1740631426,87.3713326761,76.8666076271,1.0
8.0,6.0,6.0,5.0,60.0,-3.91391839009,70.518807172,55.1260344034,0.159351193195,69.3149779855,39.7156120615,29.2974589645,87.3971371429,76.8705326372,1.0
6.0,7.0,6.0,4.0,60.0,-3.88416902139,70.5289069047,55.1305698448,0.195751625509,69.3213022636,39.7156490244,29.3371825949,87.4428358014,76.8832884439,1.0
6.0,7.0,5.0,5.0,60.0,-3.84811602044,70.5423892825,55.1313459291,0.19894914969,69.3416026025,39.738159273,29.33817006,87.4473008238,76.893058939,1.0
8.0,6.0,7.0,5.0,60.0,-3.83479157068,70.5609780081,55.1691763223,0.230586879998,69.3447964356,39.7491372327,29.4216643567,87.4827787988,76.9260724143,1.0
6.0,4.0,5.0,4.0,60.0,-3.75393799917,70.5634470997,55.1943100911,0.23699656089,69.3716314181,39.7560872823,29.4232589526,87.4854559466,76.9616350806,1.0
9.0,4.0,7.0,5.0,60.0,-3.74542391944,70.5635018407,55.2086765431,0.265239755299,69.3858105241,39.77226349,29.472323382,87.5039392696,76.9616610229,1.0
7.0,4.0,7.0,5.0,60.0,-3.72856408704,70.5800425131,55.3185004113,0.280704403012,69.4001381232,39.781974864,29.477137415,87.5086203327,77.0033433107,1.0
9.0,6.0,6.0,4.0,60.0,-3.72321477081,70.5800718859,55.3300228872,0.290995187863,69.4045194589,39.782038954,29.4806022719,87.5142429053,77.0210671433,1.0
9.0,6.0,7.0,6.0,60.0,-3.69942822474,70.5892567611,55.3439319138,0.306427221838,69.41896078,39.7887629523,29.4950527353,87.515789043,77.0404515973,1.0
7.0,8.0,7.0,5.0,60.0,-3.67968579341,70.5906132527,55.3519709761,0.377639200283,69.4190328748,39.7926486088,29.498327251,87.5249384492,77.0751132352,1.0
6.0,5.0,6.0,6.0,60.0,-3.66885990067,70.6083396262,55.3564948165,0.378615171404,69.458790736,39.7951187343,29.5017614115,87.5282497003,77.1411072065,1.0
7.0,9.0,6.0,4.0,60.0,-3.66120054241,70.6179550921,55.3775107836,0.395251490559,69.4613165745,39.8036804272,29.5058590143,87.5549998408,77.1785442428,1.0
8.0,6.0,7.0,6.0,60.0,-3.66058041658,70.6296738423,55.4211074108,0.410384767661,69.4708974274,39.8230382799,29.5067508733,87.5555805373,77.1805059237,1.0
6.0,10.0,5.0,5.0,60.0,-3.57324492132,70.6778301622,55.4289835146,0.469579015038,69.4798684999,39.8364288155,29.5079568029,87.558348526,77.2027039934,1.0
9.0,4.0,5.0,6.0,60.0,-3.57215752765,70.6912610511,55.4473643136,0.476113536646,69.4862170796,39.8393068589,29.6235049624,87.5740320773,77.2189057067,1.0
8.0,4.0,6.0,6.0,60.0,-3.54851323946,70.7018103297,55.4944702008,0.477277942387,69.5146815901,39.8442187264,29.6245205728,87.5912620417,77.264818898,1.0
9.0,9.0,7.0,6.0,60.0,-3.54294905761,70.7059464373,55.5037357307,0.535644241051,69.5567841942,39.8483490478,29.6589483083,87.5981258787,77.2794140505,1.0
8.0,6.0,6.0,6.0,60.0,-3.52550858586,70.7095560267,55.5262751388,0.555486756217,69.5576127687,39.8525622701,29.6878046109,87.6039774711,77.2861531761,1.0
7.0,10.0,5.0,4.0,60.0,-3.52453875126,70.7246844904,55.5282784933,0.559113277431,69.5665269236,39.8574831327,29.7552335777,87.6462284162,77.2934182075,1.0
6.0,6.0,7.0,6.0,60.0,-3.51527505309,70.7313011238,55.5440714593,0.583436903758,69.5988471987,39.8578689565,29.7711839237,87.6466935751,77.2939802407,1.0
9.0,5.0,7.0,6.0,60.0,-3.51179574845,70.749685739,55.5577253562,0.62600759015,69.6218375892,39.8587862812,29.7728882927,87.6578474152,77.3051868963,1.0
7.0,5.0,5.0,5.0,60.0,-3.50440252127,70.7603718767,55.5680683479,0.631228579615,69.6225619775,39.8612741875,29.7927933469,87.6638923633,77.3104554655,1.0
8.0,6.0,5.0,4.0,60.0,-3.50343997086,70.7607597333,55.5805245818,0.730160027879,69.6526499843,39.8727815758,29.796661713,87.6645480904,77.3218679378,1.0
8.0,6.0,6.0,4.0,60.0,-3.49567072614,70.7751514972,55.5970223779,0.741911006765,69.6731343512,39.8755462722,29.8127647475,87.6718062534,77.3610088917,1.0
6.0,6.0,5.0,4.0,60.0,-3.49035950271,70.7865174585,55.6130498372,0.76042898854,69.6736377813,39.8788674211,29.8157239893,87.6744214398,77.3659953609,1.0
7.0,4.0,6.0,5.0,60.0,-3.45675116176,70.8175407336,55.6206630079,0.765977562936,69.6781928493,39.8806159997,29.8377173757,87.7223156018,77.3722704464,1.0
6.0,6.0,7.0,6.0,60.0,-3.39263621062,70.8422516047,55.6566633875,0.766047254697,69.6992907704,39.8879306212,29.8401954934,87.7422761139,77.3887383391,1.0
8.0,6.0,5.0,6.0,60.0,-3.36963370393,70.8575175602,55.662431176,0.767846339338,69.7055272617,39.8890142928,29.8592558911,87.7508518868,77.4490456917,1.0
6.0,8.0,7.0,5.0,60.0,-3.36647371891,70.8665584729,55.6970218738,0.798099814388,69.707978733,39.8907640411,29.8736924935,87.7637869446,77.4566622211,1.0
9.0,5.0,7.0,5.0,60.0,-3.36294026542,70.8712691777,55.7230007764,0.803187506849,69.7168575498,39.8929350441,29.8941824008,87.772882525,77.4641966243,1.0
7.0,4.0,6.0,5.0,60.0,-3.35458762891,70.887338448,55.7292513289,0.813321746128,69.735865432,39.9032154728,29.9046648794,87.7871205284,77.4642268105,1.0
9.0,8.0,5.0,6.0,60.0,-3.32087803291,70.9158919061,55.7547181994,0.832450847079,69.7613442133,39.9040478146,29.9264534681,87.8113149866,77.4643875623,1.0
7.0,10.0,7.0,6.0,60.0,-3.3085268728,70.9267858385,55.760269164,0.851350794772,69.7678765792,39.9050093658,29.9490200391,87.8114040656,77.4902225655,1.0
7.0,7.0,5.0,5.0,60.0,-3.25909604966,70.9392666715,55.7683442843,0.899044418078,69.7972374014,39.9059701893,29.9650376098,87.8323335109,77.5458561941,1.0
7.0,5.0,7.0,5.0,60.0,-3.23483720807,70.9434646243,55.7704509637,0.922508401727,69.8064413504,39.9066217992,29.9940360934,87.8382515361,77.5466960424,1.0
6.0,9.0,6.0,4.0,60.0,-3.22782855859,70.9511781715,55.7771943538,0.929982853436,69.8098181602,39.9081853689,30.0030066273,87.8413787941,77.5488848677,1.0
6.0,4.0,6.0,6.0,60.0,-3.10322949292,70.9578246103,55.8194186264,0.938020676107,69.8124852549,39.9092760964,30.0110483835,87.8462232382,77.5653664174,1.0
8.0,8.0,7.0,4.0,60.0,-3.08870948404,70.9975260079,55.8422211213,0.943152300055,69.8442337248,39.9112050403,30.033106857,87.8502421948,77.5792169165,1.0
9.0,10.0,5.0,5.0,60.0,-3.05494452756,71.0180534886,55.8586346711,0.966662105355,69.8461321238,39.9117094577,30.0508052244,87.8524034813,77.5866074184,1.0
9.0,5.0,6.0,5.0,60.0,-3.05289195179,71.0208711114,55.8683567591,0.995296429494,69.8478692369,39.915095471,30.0513346676,87.8548924169,77.6088122883,1.0
6.0,6.0,7.0,4.0,60.0,-3.04432504491,71.0330467693,55.8766986475,0.99990471271,69.8488133213,39.915999782,30.0700129166,87.8619169399,77.6197811549,1.0
9.0,8.0,7.0,5.0,60.0,-3.02639802896,71.0346971506,55.9058382934,1.01802033669,69.8506600519,39.9178439719,30.0760502151,87.8800420183,77.624182089,1.0
7.0,7.0,5.0,4.0,60.0,-3.01480424469,71.0572866103,55.9085282238,1.02574308142,69.8518416876,39.9200501964,30.0772464833,87.8812490985,77.6321129549,1.0
6.0,5.0,7.0,6.0,60.0,-2.99561655075,71.0601387129,55.9145382024,1.04031231541,69.853062462,39.9277183613,30.0788620325,87.9048972247,77.6403459569,1.0
9.0,6.0,6.0,6.0,60.0,-2.98980638602,71.06856287,55.9276578081,1.04073610477,69.8686440294,39.9284987222,30.0982168041,87.9081466565,77.647484939,1.0
7.0,7.0,7.0,5.0,60.0,-2.9725045197,71.074106997,55.9304920801,1.05662814024,69.8717369838,39.9295000958,30.1074638206,87.9187616221,77.6528518332,1.0
6.0,6.0,7.0,5.0,60.0,-2.95256755706,71.0763884971,55.9371097114,1.07467693095,69.8915848746,39.9312898994,30.1241346462,87.9273269716,77.6733872559,1.0
9.0,10.0,6.0,4.0,60.0,-2.94090176574,71.1117240141,55.9410199917,1.07749883695,69.9064320985,39.932059707,30.1333170935,87.92918885,77.6754787602,1.0
6.0,6.0,7.0,6.0,60.0,-2.94016212065,71.1124953745,55.9602662039,1.08090727682,69.9227232326,39.9352615916,30.1774539627,87.9557680692,77.6858517957,1.0
8.0,8.0,7.0,6.0,60.0,-2.93240288942,71.1189652405,55.9670335273,1.08767690406,69.9242756852,39.9488439783,30.1894652464,87.9648758278,77.7093375477,1.0
8.0,6.0,5.0,4.0,60.0,-2.92391267148,71.1283891682,55.9889303292,1.09494100283,69.9470984189,39.9505783273,30.1899176365,87.965821293,77.7122770749,1.0
7.0,9.0,6.0,4.0,60.0,-2.92012490531,71.1296926134,55.9938878839,1.12291605515,69.954726027,39.9519476684,30.2060012554,87.9669157159,77.7295626431,1.0
8.0,8.0,5.0,5.0,60.0,-2.91101297477,71.1389806251,55.9994158889,1.12506674778,69.9642584524,39.9565584667,30.236612006,87.9786546531,77.7355090108,1.0
8.0,7.0,5.0,6.0,60.0,-2.87480964138,71.1428183104,56.0019441414,1.12576829262,69.9665319067,39.9629459926,30.2612723621,88.0013376804,77.7948702879,1.0
9.0,6.0,5.0,5.0,60.0,-2.86344056487,71.1741526244,56.0190620864,1.19418129771,69.974360612,39.9663509394,30.2780440667,88.0026077929,77.803625487,1.0
